[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:25:25 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xece4254ebc3870d18e77eff6b29f89b4701be9401726fe19912d06cb1d1734e4
[09:28:28 | 06-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:28:31 | 06-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:24:16 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb13cb293434858aa950cdfb15e45215bc3490741dab947bc8cf70821bba3cc21
[09:27:20 | 07-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:27:23 | 07-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:21:04 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3281c38b6165f3ac7452fd7b4c46c8881335c130ca2ecc4f29a814112d19248c
[09:24:07 | 08-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:24:10 | 08-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:21:50 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xebb26516b9f9c9e813f556acd70bdf97ce001c66c6b42a2d924f346ba94795da
[09:24:54 | 09-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:24:57 | 09-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:21:02 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5b6ccace63677126746383061a2c80c80033f50750fda0eed800a3e10cfc477d
[09:24:05 | 10-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:24:09 | 10-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:21:24 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0c1ee1d76bd3ce86e16fdb06448c6d1265690bd9fd9a4824e62a9fa6e9bad7d2
[09:24:28 | 11-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:24:31 | 11-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:18:26 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2597d9cd02ee63cdfc0c16b0cfed75ab0096874c9c649e089979296f6c8ffceb
[09:21:28 | 12-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:21:32 | 12-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[10:40:03 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcc798ecb9e2058e8d5333eee311b713b0fea8f26f39db22b0caf750bb5f38f62
[10:43:06 | 13-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[10:43:09 | 13-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:25:38 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x38262bf30016eb0c786ef776f96ea936f9ac2fb64fa3ab7457b24cccf475f8e6
[09:28:41 | 14-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:28:44 | 14-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:24:28 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd9f5bd21d5eb36130c9d19ac2052c41c2d457873e5babed7893320c5df90b28b
[09:27:32 | 15-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:27:35 | 15-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:23:49 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x82bfcbd57fba31dca885343632cbab443b1a928e317e93344024eea8274235e4
[09:26:52 | 16-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:26:55 | 16-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:22:50 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5b86c8de7c17e774277fbc2b56213079b134a75ba483d2c30901b487f4a8c16a
[09:25:54 | 17-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:25:56 | 17-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:19:51 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xed9c56a3af849a0d2667bb4bc4ba9af89a3b2d376bbca4f070a214a1fd283a4d
[09:22:54 | 18-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:22:57 | 18-04-2025] Bridge Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
Error:
[09:16:50 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9f1bc50c6cc457d03ccbd65821c359834d3a8528178704ea86e05b87747b6a37
[09:19:53 | 19-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:19:56 | 19-04-2025] Bridge Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
Error:
[09:28:00 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x44e41c0917a8ce32bd8c0caab4f9ad7fa41504330839292172b0bd89970a57d6
[09:31:04 | 20-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:31:07 | 20-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:28:14 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3febea84433e5de413fa692ae2442afe145eaaefdbe512af6b670221ad7408e5
[09:31:18 | 21-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:31:21 | 21-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
Error:
[09:22:51 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe34472d421f83bcfe1ec2bd3af1eb65d37a530fba55ce601a2fec310c61c72ee
[09:25:54 | 22-04-2025] Transfer Task failed for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4: Request failed with status code 400
[09:25:57 | 22-04-2025] Bridge Task successful for 0xdBd56e0daB296e327AeC1F417dEAE1f9e2dD1cb4
